"date_value","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2015-09-23,2,1,1,1,2,9,0,0,0,0,2,10,2,2,21,21,6,54
2015-09-24,0,0,0,4,0,9,4,2,0,0,2,7,3,0,13,14,8,36
2015-09-25,1,0,0,2,0,9,1,1,0,0,2,9,4,3,3,3,10,20
2015-09-26,0,1,4,3,2,6,2,1,0,0,2,3,1,1,2,1,8,34
2015-09-27,0,1,2,3,3,4,2,0,0,0,2,7,0,0,0,0,11,17
2015-09-28,0,0,0,4,0,4,1,1,0,0,0,3,0,1,4,4,5,22
2015-09-29,2,1,4,1,3,8,1,0,0,2,1,5,2,4,8,10,3,25
2015-09-30,0,1,1,3,6,19,5,2,0,1,3,8,5,1,8,18,2,37
2015-10-01,1,2,3,4,3,7,4,0,0,0,1,6,6,2,19,20,9,81
2015-10-02,1,0,1,3,0,6,2,0,0,0,0,3,1,7,8,18,11,39
2015-10-03,1,1,0,2,4,9,2,0,0,0,1,2,0,0,7,16,13,39
2015-10-04,1,0,1,1,1,5,2,0,0,0,1,8,2,0,5,6,12,36
2015-10-05,1,2,0,4,3,16,1,0,0,1,1,5,5,4,2,3,12,40
2015-10-06,1,1,5,4,2,7,5,3,0,0,5,5,3,2,17,17,7,60
2015-10-07,0,3,3,5,3,17,9,0,0,0,2,4,5,1,25,29,12,62
2015-10-08,1,1,3,3,2,6,1,5,0,1,1,7,4,3,27,30,8,55
2015-10-09,2,2,5,8,1,11,0,0,0,0,0,7,2,4,16,26,12,56
2015-10-10,0,0,1,3,2,3,2,0,0,0,0,6,3,4,18,17,16,41
2015-10-11,1,1,0,6,2,11,0,0,0,0,2,4,1,1,4,3,12,39
2015-10-12,0,1,1,2,3,8,2,0,0,0,0,1,1,4,3,6,6,36
2015-10-13,0,0,1,2,3,8,6,2,0,0,2,6,7,1,7,5,3,45
2015-10-14,1,3,0,5,1,9,10,1,0,0,0,5,2,3,16,28,8,67
2015-10-15,1,0,8,5,1,4,3,1,0,0,0,5,3,0,12,20,12,43
2015-10-16,2,0,12,0,7,8,0,0,0,0,1,3,5,0,18,24,7,48
2015-10-17,1,1,2,5,1,6,2,1,0,0,1,5,1,0,18,21,12,34
2015-10-18,1,0,0,2,0,4,0,0,0,1,0,5,0,0,5,0,14,26
2015-10-19,0,1,0,1,1,4,4,1,0,0,0,5,1,2,11,0,12,24
2015-10-20,0,0,3,4,0,7,8,0,0,0,2,7,6,1,10,13,9,38
2015-10-21,0,0,5,6,7,8,2,0,0,0,0,4,5,1,23,25,8,63
2015-10-22,1,2,0,5,3,5,2,2,0,0,1,7,2,0,20,28,8,57
2015-10-23,1,1,1,3,3,7,4,0,0,0,3,9,1,1,27,19,10,48
2015-10-24,0,0,2,5,1,7,1,1,0,0,6,4,0,7,11,15,20,42
2015-10-25,0,1,1,1,3,7,1,0,0,0,0,5,3,1,16,3,15,37
2015-10-26,0,0,2,1,2,11,3,1,0,1,2,7,1,1,1,7,10,37
2015-10-27,0,1,4,5,3,8,4,0,0,0,5,7,0,10,16,25,7,47
2015-10-28,0,2,0,14,0,7,1,0,0,0,1,2,5,4,19,21,6,54
2015-10-29,0,3,14,1,4,5,6,0,0,0,3,3,1,2,24,34,5,59
2015-10-30,3,1,4,6,0,5,4,1,0,0,1,7,3,2,38,36,8,45
2015-10-31,0,1,2,1,4,5,1,0,0,0,1,4,7,1,18,27,17,43
2015-11-01,0,0,0,4,1,11,0,0,0,0,1,4,1,1,3,2,22,31
2015-11-02,0,2,0,8,2,10,4,0,0,0,0,2,1,2,4,2,6,35
2015-11-03,1,0,1,5,7,7,2,0,0,0,0,13,4,3,7,6,6,45
2015-11-04,0,3,3,7,4,6,6,1,0,1,1,3,0,5,8,14,8,42
2015-11-05,0,2,8,5,1,13,3,0,0,0,0,2,2,0,30,26,9,49
2015-11-06,0,1,0,5,2,6,2,0,0,1,2,4,2,4,25,38,11,48
2015-11-07,0,3,2,4,3,3,2,0,0,0,1,7,1,3,25,16,13,44
2015-11-08,1,0,1,5,2,16,2,0,0,0,0,6,1,0,7,6,17,40
2015-11-09,0,1,2,8,1,4,4,0,0,0,0,8,0,3,4,3,17,40
2015-11-10,1,1,0,8,3,5,5,2,0,0,0,12,4,2,6,1,6,38
2015-11-11,0,0,10,1,13,14,0,0,0,0,1,3,1,2,19,32,4,53
2015-11-12,1,1,4,5,3,9,3,5,0,0,1,8,1,2,10,25,7,50
2015-11-13,1,0,2,9,2,8,6,0,0,1,0,7,2,1,26,26,6,50
2015-11-14,0,2,2,1,4,3,0,1,0,0,1,8,1,1,19,16,16,44
2015-11-15,0,0,1,1,1,2,0,0,0,0,0,3,4,1,8,7,17,32
2015-11-16,0,0,1,6,3,10,0,0,0,0,2,3,1,1,4,2,9,55
2015-11-17,0,1,3,6,3,12,2,0,0,0,0,5,3,3,9,14,4,53
2015-11-18,0,1,0,3,1,6,1,0,0,0,3,8,2,1,24,25,6,54
2015-11-19,0,0,6,2,2,12,4,0,0,0,3,3,1,3,20,36,7,49
2015-11-20,0,1,4,4,0,10,5,10,0,0,2,1,4,6,15,20,11,44
2015-11-21,0,0,0,5,2,7,3,0,0,0,1,6,1,1,25,32,20,53
2015-11-22,0,0,1,2,2,6,0,0,0,0,0,8,1,1,5,10,23,41
2015-11-23,1,0,5,4,5,16,1,0,0,0,0,9,2,0,6,5,6,31
2015-11-24,1,0,2,5,2,10,4,0,0,0,2,7,1,2,13,11,8,50
2015-11-25,1,0,4,1,2,5,7,0,0,0,3,4,1,5,15,12,4,36
2015-11-26,0,0,1,3,0,3,1,0,0,0,0,1,0,2,12,2,14,22
2015-11-27,0,0,5,4,2,5,2,0,0,0,2,11,1,1,24,14,8,24
2015-11-28,0,0,1,5,0,8,6,0,0,0,3,8,0,3,23,20,24,35
2015-11-29,0,2,0,3,1,4,1,4,0,0,2,4,2,1,10,8,7,26
2015-11-30,0,2,1,4,7,13,1,0,0,0,2,6,2,2,2,4,9,29
2015-12-01,2,1,2,4,1,11,3,0,0,0,0,4,4,3,4,6,4,26
2015-12-02,0,1,0,4,3,7,2,0,0,0,1,8,2,2,9,14,11,45
2015-12-03,0,0,2,8,2,2,0,0,0,0,2,7,1,0,18,25,9,52
2015-12-04,0,0,1,3,1,6,2,0,0,0,2,8,0,3,20,19,11,66
2015-12-05,0,1,1,4,0,2,1,8,0,0,0,15,1,2,20,33,23,62
2015-12-06,0,0,0,2,3,10,0,0,0,0,0,6,3,3,17,18,25,36
2015-12-07,2,0,0,0,1,13,0,0,0,0,0,4,0,1,1,2,13,45
2015-12-08,1,2,2,4,4,9,2,1,0,0,4,4,1,1,4,11,11,41
2015-12-09,0,2,2,5,0,16,0,0,0,0,3,3,3,4,19,34,8,35
2015-12-10,0,0,10,5,2,6,4,0,0,0,0,9,3,3,29,34,8,46
2015-12-11,2,1,3,3,6,9,1,0,0,0,1,10,0,1,17,31,9,57
2015-12-12,0,0,1,3,0,6,1,0,0,0,1,5,3,1,19,21,18,55
2015-12-13,0,0,0,2,4,7,1,2,0,0,0,7,1,2,7,9,14,27
2015-12-14,1,0,1,2,0,7,0,1,0,0,0,12,4,1,5,3,8,36
2015-12-15,2,0,2,3,4,10,1,0,0,0,2,6,2,3,3,11,3,32
2015-12-16,1,0,1,2,5,14,4,1,0,0,0,7,1,3,13,16,6,41
2015-12-17,1,0,5,4,4,9,3,0,0,0,2,4,0,2,12,8,16,48
2015-12-18,0,3,6,1,3,9,3,1,0,0,74,12,3,2,13,18,7,28
2015-12-19,1,1,2,0,1,2,1,0,0,0,0,10,2,3,14,18,18,29
2015-12-20,1,0,2,2,1,8,0,0,0,0,0,10,1,3,3,3,17,34
2015-12-21,1,0,3,2,3,11,0,0,0,0,3,6,2,3,2,11,4,28
2015-12-22,0,0,0,5,2,2,1,0,0,0,3,13,5,5,2,8,6,28
2015-12-23,1,0,0,3,2,6,1,6,0,0,3,15,2,0,12,7,7,33
2015-12-24,0,0,0,2,1,5,4,0,0,0,3,8,1,2,2,2,16,29
2015-12-25,0,1,0,0,3,1,2,1,0,0,1,4,1,3,0,0,3,17
2015-12-26,0,0,0,2,0,5,1,1,0,0,0,5,0,1,7,8,5,24
2015-12-27,0,0,0,2,1,3,0,3,0,0,0,2,2,2,6,3,14,23
2015-12-28,0,0,2,4,2,5,5,0,0,0,3,13,2,2,6,7,8,24
2015-12-29,0,1,1,1,3,3,0,2,0,0,0,7,2,2,15,12,1,36
2015-12-30,0,4,3,3,1,12,3,1,0,0,1,12,0,0,17,20,11,62
2015-12-31,0,1,1,2,8,8,3,0,0,0,0,7,3,2,26,22,17,45
2016-01-01,0,0,1,4,0,2,1,0,0,0,3,1,1,2,10,6,24,39
2016-01-02,0,0,0,1,1,4,1,0,0,0,0,6,1,2,14,12,11,26
2016-01-03,0,1,2,5,1,8,6,1,0,1,0,8,1,3,10,5,16,23
2016-01-04,0,5,2,0,0,6,1,0,0,0,1,6,3,4,4,3,4,22
2016-01-05,0,2,0,3,1,4,2,0,0,0,2,5,2,1,3,10,2,44
2016-01-06,1,1,0,1,3,4,3,0,0,0,3,5,3,2,17,21,10,41
2016-01-07,0,1,2,1,3,9,4,0,0,0,3,11,2,2,24,26,8,43
2016-01-08,0,1,6,1,3,5,4,2,0,0,1,7,1,3,13,15,6,49
2016-01-09,0,0,2,0,3,7,4,0,0,0,1,10,1,1,35,18,19,45
2016-01-10,0,0,1,1,6,5,2,2,0,0,2,3,0,2,10,6,14,32
2016-01-11,0,0,3,6,3,12,3,0,0,0,1,9,4,2,1,8,6,40
2016-01-12,0,0,1,4,3,1,1,1,0,0,4,8,2,2,3,5,7,28
2016-01-13,0,0,11,1,2,11,2,1,0,0,1,7,6,0,24,27,10,49
2016-01-14,0,3,4,2,1,9,0,0,0,0,0,9,1,4,20,25,9,45
2016-01-15,1,1,2,3,0,5,2,0,0,0,1,2,0,3,21,17,10,42
2016-01-16,1,0,2,0,2,3,2,0,0,0,5,9,0,4,27,22,20,40
2016-01-17,0,0,1,1,0,3,1,0,0,0,2,4,0,2,16,9,14,31
2016-01-18,2,1,4,0,1,1,2,0,0,0,1,12,3,2,4,3,13,35
2016-01-19,0,0,3,6,3,7,2,0,0,0,0,3,3,3,19,8,6,44
2016-01-20,1,1,4,3,6,3,6,1,0,0,0,7,10,3,28,30,13,41
2016-01-21,0,1,4,6,3,11,6,0,0,0,1,15,1,3,15,36,7,60
2016-01-22,1,1,6,3,1,3,1,4,0,2,1,5,1,1,18,32,9,56
2016-01-23,0,0,1,1,0,7,1,0,0,0,0,4,0,1,7,2,2,6
2016-01-24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,9
2016-01-25,0,1,0,0,1,2,1,0,0,0,0,4,0,4,3,3,3,25
2016-01-26,1,1,4,6,1,5,1,0,0,0,0,5,1,2,7,6,6,33
2016-01-27,0,0,5,5,7,9,1,0,0,1,0,7,0,1,9,15,12,38
2016-01-28,0,1,12,7,0,11,2,0,0,0,1,6,0,6,20,17,15,42
2016-01-29,0,1,5,7,1,2,1,2,0,0,2,4,0,7,8,18,9,37
2016-01-30,0,0,4,4,0,10,0,0,0,0,0,2,0,2,23,15,21,38
2016-01-31,1,0,4,4,0,4,1,2,0,0,4,4,1,2,5,4,17,46
2016-02-01,0,0,0,4,3,10,1,0,0,0,1,8,3,0,2,8,8,30
2016-02-02,0,0,2,2,3,4,3,1,0,0,0,7,6,5,6,10,5,38
2016-02-03,0,0,0,0,3,4,3,0,0,0,0,4,3,5,30,24,5,63
2016-02-04,0,1,1,3,1,7,7,1,0,0,1,3,4,1,23,19,9,35
2016-02-05,1,0,7,3,0,10,1,0,0,0,1,9,1,2,12,16,12,53
2016-02-06,0,0,2,2,0,3,1,1,1,0,0,3,2,3,13,17,13,54
2016-02-07,0,1,1,4,1,4,4,0,0,0,2,2,2,2,7,12,15,34
2016-02-08,0,1,3,3,1,4,3,2,0,0,1,5,2,0,9,4,14,32
2016-02-09,1,0,0,1,3,9,0,2,0,0,0,7,0,3,9,19,10,33
2016-02-10,0,0,1,1,2,10,1,0,0,0,1,3,2,0,16,24,13,44
2016-02-11,0,0,5,6,0,9,1,2,0,0,1,8,3,3,18,25,9,41
2016-02-12,0,0,2,4,2,9,1,0,0,0,0,5,0,4,22,47,12,42
2016-02-13,0,0,4,2,6,5,2,0,0,0,0,14,3,0,11,21,19,37
2016-02-14,0,0,0,1,3,5,0,0,0,0,0,4,1,1,8,7,20,20
2016-02-15,0,0,1,0,0,5,3,0,0,0,0,5,0,4,2,7,10,29
2016-02-16,0,1,3,3,0,8,1,0,0,0,1,7,1,3,4,6,5,33
2016-02-17,0,0,0,5,3,6,1,2,0,0,1,3,6,0,9,28,12,37
2016-02-18,1,0,0,1,1,6,2,0,0,0,2,7,3,1,12,20,8,57
2016-02-19,1,2,0,4,3,4,1,0,0,0,1,2,1,0,15,27,7,36
2016-02-20,1,2,5,4,2,6,2,0,0,0,1,7,0,1,19,14,19,56
2016-02-21,0,0,2,2,3,5,3,0,0,0,1,8,1,3,6,6,26,37
2016-02-22,0,2,3,6,1,2,1,1,0,0,0,6,1,4,2,8,10,51
2016-02-23,1,2,4,0,1,5,2,0,0,0,0,9,2,3,7,6,11,52
2016-02-24,0,0,8,4,1,7,6,0,0,0,0,7,1,32,10,31,9,51
2016-02-25,0,1,1,7,3,5,4,1,0,0,1,11,0,1,19,25,7,45
2016-02-26,1,1,5,10,1,7,0,5,0,0,4,5,3,3,16,13,16,57
2016-02-27,0,0,4,4,0,1,3,0,0,0,0,6,2,2,19,11,20,28
2016-02-28,1,0,0,4,0,5,1,0,0,0,0,4,1,4,8,9,20,41
2016-02-29,0,1,3,7,2,12,1,3,0,0,0,10,3,1,4,4,12,37
2016-03-01,2,0,4,3,5,5,3,0,0,0,0,8,1,0,8,17,7,38
2016-03-02,2,1,6,1,4,13,1,1,0,0,4,8,2,3,21,44,16,43
2016-03-03,1,0,1,2,3,6,3,2,0,0,2,3,3,2,22,39,8,35
2016-03-04,1,1,7,4,4,3,2,0,0,0,0,7,1,5,14,33,14,45
2016-03-05,0,2,3,5,3,2,2,0,0,0,4,3,0,4,23,17,34,47
2016-03-06,0,0,2,0,0,7,3,0,0,2,0,3,1,0,7,9,17,34
2016-03-07,1,1,0,1,1,11,0,0,0,0,2,7,1,2,6,6,11,21
2016-03-08,1,2,1,4,0,7,1,2,0,2,0,6,3,3,10,19,6,33
2016-03-09,2,1,2,1,1,4,1,3,0,0,0,6,4,1,14,14,7,37
2016-03-10,2,2,4,3,6,5,3,0,0,0,1,5,3,25,7,17,11,44
2016-03-11,1,0,0,4,5,10,3,0,0,0,0,7,1,2,7,19,10,55
2016-03-12,0,0,1,0,4,3,3,1,0,0,0,11,3,0,16,13,23,55
2016-03-13,0,0,0,1,1,5,1,0,0,0,3,4,1,0,5,10,13,42
2016-03-14,1,1,0,3,0,5,0,1,0,0,0,3,0,0,3,6,17,33
2016-03-15,1,0,1,3,2,11,0,0,0,0,0,6,6,0,3,9,11,46
2016-03-16,1,0,18,3,0,4,4,2,0,0,2,5,1,4,17,25,12,58
2016-03-17,2,1,4,4,3,10,1,0,0,0,0,7,1,1,6,16,10,38
2016-03-18,3,0,2,2,4,7,0,0,0,0,2,10,3,1,12,20,21,58
2016-03-19,0,1,0,3,3,11,1,0,0,0,1,4,0,2,9,20,16,47
2016-03-20,1,2,1,2,1,7,0,1,0,1,1,2,0,0,5,7,13,39
2016-03-21,2,1,2,3,0,13,0,0,0,0,2,3,2,1,3,9,8,26
2016-03-22,2,2,1,1,7,12,4,1,0,1,2,10,4,3,10,28,5,41
2016-03-23,0,1,2,2,1,12,2,1,0,0,0,6,3,0,31,30,11,39
2016-03-24,1,3,3,8,1,9,2,1,0,0,0,10,0,0,27,39,14,53
2016-03-25,0,0,2,5,2,8,0,0,0,0,5,9,3,7,25,37,21,47
2016-03-26,0,0,1,1,2,2,3,0,0,0,3,7,1,1,18,20,17,49
2016-03-27,0,0,5,0,3,6,0,1,0,0,1,2,0,1,4,3,14,23
2016-03-28,1,1,2,2,3,7,3,0,0,0,2,9,0,0,7,8,6,27
2016-03-29,2,1,2,5,14,5,5,0,0,0,2,7,2,1,16,10,5,62
2016-03-30,0,2,2,3,1,5,3,0,0,0,1,8,3,2,13,16,10,52
2016-03-31,0,5,0,3,2,7,1,2,0,0,2,5,4,5,16,20,14,50
2016-04-01,2,2,0,2,2,9,5,0,0,0,1,6,0,3,14,14,12,50
2016-04-02,0,1,2,0,2,9,11,0,0,0,0,5,0,1,15,14,17,47
2016-04-03,0,0,4,1,2,12,1,0,0,0,4,6,1,4,8,5,12,22
2016-04-04,0,0,0,0,0,10,0,0,0,0,0,2,0,1,4,4,6,25
2016-04-05,1,0,1,2,0,8,1,1,0,0,1,6,4,3,7,14,10,52
2016-04-06,0,0,1,2,3,4,3,2,0,0,2,10,3,4,20,24,7,39
2016-04-07,1,1,1,0,2,7,1,5,0,0,1,8,0,5,17,20,10,38
2016-04-08,0,0,14,5,1,2,3,0,0,0,1,8,1,1,17,30,9,40
2016-04-09,0,0,1,1,3,5,1,1,0,0,0,6,2,1,26,31,16,33
2016-04-10,0,3,0,0,0,5,0,1,0,0,0,5,4,0,12,9,13,26
2016-04-11,1,1,1,1,1,3,4,1,0,0,3,11,2,5,4,2,6,33
2016-04-12,0,3,3,1,5,5,2,0,0,0,1,7,2,0,18,13,14,47
2016-04-13,0,0,5,4,3,8,4,1,0,0,2,5,2,5,17,41,11,58
2016-04-14,1,2,2,5,3,6,1,3,0,0,2,1,4,3,20,25,8,52
2016-04-15,0,1,0,2,4,9,3,0,0,0,0,8,12,6,27,37,7,46
2016-04-16,0,0,0,7,6,9,0,1,0,1,0,10,2,1,25,21,29,41
2016-04-17,5,0,1,1,7,8,2,0,0,0,2,6,2,1,12,7,17,32
2016-04-18,0,2,5,3,2,2,1,0,0,0,0,6,3,2,6,4,8,40
2016-04-19,0,0,3,4,2,14,5,1,0,0,1,13,4,0,18,9,6,50
2016-04-20,1,2,3,1,2,9,3,0,0,0,6,5,4,7,11,16,10,36
2016-04-21,0,0,0,2,2,14,4,0,0,0,1,1,5,1,19,29,9,47
2016-04-22,1,0,1,3,2,8,1,1,0,0,3,5,8,4,9,18,7,43
2016-04-23,1,1,0,1,0,10,1,0,0,0,0,1,2,5,15,17,30,33
2016-04-24,0,0,0,6,0,6,0,0,0,0,1,6,2,1,6,2,26,32
2016-04-25,0,1,3,2,2,17,7,5,0,0,2,5,0,2,4,7,10,52
2016-04-26,6,1,4,0,9,5,1,5,0,0,1,11,1,2,8,8,10,54
2016-04-27,0,0,7,1,0,5,5,1,0,0,0,12,1,1,6,16,10,35
2016-04-28,0,1,1,6,5,13,4,0,0,0,0,8,8,4,13,20,8,64
2016-04-29,0,0,3,2,1,5,1,3,0,0,1,5,3,2,17,21,5,55
2016-04-30,0,1,3,2,3,10,1,1,0,0,0,6,2,2,18,15,23,48
2016-05-01,2,0,1,2,3,7,3,0,0,0,2,5,0,1,10,8,20,30
2016-05-02,1,2,2,3,5,11,2,0,0,0,1,6,5,3,7,7,7,32
2016-05-03,1,0,1,2,1,6,0,2,0,0,1,5,3,3,13,23,7,26
2016-05-04,0,1,2,3,3,11,1,8,0,1,1,7,4,0,14,30,7,49
2016-05-05,0,0,2,5,0,12,2,3,0,0,3,10,6,5,22,41,9,53
2016-05-06,1,2,4,4,10,11,2,1,0,0,3,11,2,1,31,33,9,51
2016-05-07,0,1,5,1,1,12,1,0,0,0,1,5,2,0,5,6,28,40
2016-05-08,0,1,1,2,0,7,7,2,0,0,2,6,0,4,15,10,10,36
2016-05-09,1,0,1,3,1,9,3,0,0,0,1,5,4,1,7,8,12,40
2016-05-10,0,1,1,0,1,6,0,1,0,1,1,3,3,0,22,21,13,39
2016-05-11,0,3,1,2,5,19,3,0,0,0,0,3,0,0,18,16,13,48
2016-05-12,0,2,4,3,2,3,4,0,0,0,0,4,4,3,25,30,9,62
2016-05-13,0,0,0,5,0,11,8,0,0,0,1,6,1,0,13,17,9,47
2016-05-14,2,0,0,1,3,11,2,0,0,0,1,5,6,3,19,12,25,47
2016-05-15,0,2,1,4,1,4,0,0,0,0,1,3,3,1,9,6,12,26
2016-05-16,0,2,2,2,0,4,5,0,0,0,3,4,1,2,6,7,10,26
2016-05-17,0,1,4,7,2,9,2,1,0,0,1,4,4,0,15,18,8,45
2016-05-18,3,2,1,4,1,13,1,1,0,0,1,3,1,1,24,27,5,32
2016-05-19,1,2,0,1,9,6,3,0,0,0,6,7,0,0,16,19,12,34
2016-05-20,0,3,5,2,1,12,5,0,0,0,2,6,4,40,22,19,14,60
2016-05-21,0,0,3,3,15,11,2,0,0,0,2,11,5,4,17,24,28,45
2016-05-22,0,0,1,6,2,9,2,2,0,0,0,10,2,4,3,8,14,36
2016-05-23,0,1,1,7,1,5,2,2,0,0,3,4,0,1,4,6,17,31
2016-05-24,1,1,4,2,3,9,3,1,0,0,0,9,2,4,15,16,8,40
2016-05-25,0,0,1,4,2,5,3,1,0,0,1,8,3,4,12,19,6,42
2016-05-26,0,1,4,2,2,17,3,0,0,0,1,5,4,2,18,28,4,61
2016-05-27,1,1,3,3,2,7,1,2,0,0,2,9,1,3,25,22,13,53
2016-05-28,0,0,4,3,1,11,1,1,0,0,0,5,1,2,18,23,21,60
2016-05-29,0,0,1,0,1,7,2,0,0,0,3,1,3,0,3,5,10,46
2016-05-30,0,1,0,7,2,4,1,0,0,0,1,4,1,1,4,8,10,32
2016-05-31,0,0,2,3,2,9,4,3,0,0,7,5,3,0,6,8,6,38
2016-06-01,2,4,3,6,3,13,2,0,0,0,0,9,7,2,19,22,6,35
2016-06-02,1,1,2,1,0,11,26,1,0,0,2,3,4,3,15,36,14,53
2016-06-03,0,2,2,3,5,11,4,0,0,0,2,2,3,2,23,26,12,57
2016-06-04,0,4,2,3,6,9,1,0,0,0,0,6,2,4,20,17,23,53
2016-06-05,0,0,0,3,4,5,1,0,0,0,1,2,4,3,4,2,12,26
2016-06-06,0,4,4,3,2,9,2,1,0,0,0,7,1,1,7,3,7,35
2016-06-07,1,1,3,5,4,12,32,1,0,0,3,8,3,1,8,9,3,36
2016-06-08,0,0,1,4,3,3,4,0,0,0,1,9,4,1,13,27,15,36
2016-06-09,0,2,2,3,3,9,1,2,0,0,3,5,1,2,11,27,5,44
2016-06-10,3,1,0,2,6,14,0,1,0,1,0,3,5,2,14,20,10,41
2016-06-11,0,1,0,2,1,18,1,1,0,0,0,6,1,6,15,18,23,56
2016-06-12,0,0,0,3,1,5,1,0,0,0,1,4,3,2,5,3,16,28
2016-06-13,1,1,0,5,2,9,0,0,0,0,0,5,5,2,1,4,8,34
2016-06-14,0,3,0,3,0,15,1,0,0,0,0,12,3,7,12,19,7,55
2016-06-15,0,4,4,5,5,8,3,0,0,3,1,6,2,1,21,35,10,63
2016-06-16,0,0,3,7,4,5,5,0,0,0,1,9,3,0,24,27,6,56
2016-06-17,1,0,5,0,1,8,3,1,0,0,2,13,0,1,18,35,15,45
2016-06-18,0,0,2,0,1,6,4,0,0,0,2,2,2,0,13,8,10,39
2016-06-19,1,0,0,1,0,3,1,0,0,0,0,4,2,0,8,11,15,31
2016-06-20,1,1,1,2,6,20,0,0,0,1,0,2,3,4,6,1,11,44
2016-06-21,1,1,2,0,0,10,7,8,0,0,7,6,3,4,16,23,10,42
2016-06-22,1,0,1,2,3,13,9,0,0,0,0,5,3,5,12,18,8,39
2016-06-23,0,0,2,2,3,13,2,7,0,1,1,10,5,2,4,13,11,43
2016-06-24,0,0,4,7,4,8,4,1,0,1,4,6,2,2,10,16,6,41
2016-06-25,0,1,0,3,1,10,1,0,0,0,2,10,3,0,9,8,14,38
2016-06-26,1,2,0,3,2,7,0,0,0,0,0,5,1,1,8,5,7,45
2016-06-27,1,2,1,3,2,5,1,0,0,0,2,6,3,1,12,2,11,39
2016-06-28,0,3,2,1,1,15,6,2,0,0,0,6,2,3,8,13,7,51
2016-06-29,0,0,0,5,0,5,0,1,0,1,2,8,2,6,14,33,10,65
2016-06-30,0,3,6,6,1,13,3,1,0,0,2,7,1,4,24,21,5,49
2016-07-01,0,0,0,4,2,10,2,0,0,0,0,8,1,2,21,22,11,45
2016-07-02,1,1,1,6,2,6,1,0,0,0,3,9,2,3,16,16,7,58
2016-07-03,0,0,0,3,4,8,3,1,0,0,0,2,0,0,7,9,20,27
2016-07-04,0,2,0,1,1,4,1,0,0,0,3,4,1,0,3,4,8,24
2016-07-05,0,0,0,5,1,9,2,0,0,0,0,7,3,2,19,9,7,39
2016-07-06,0,0,2,3,2,4,0,0,0,0,0,8,2,2,11,27,8,53
2016-07-07,1,0,0,3,4,7,0,1,0,0,1,6,2,2,2,25,8,40
2016-07-08,0,1,10,4,3,7,3,1,0,0,0,2,1,3,9,14,9,44
2016-07-09,0,1,3,2,0,9,2,0,0,1,0,3,1,2,6,6,24,36
2016-07-10,0,0,1,1,2,7,0,0,0,1,2,8,2,2,8,10,8,26
2016-07-11,0,0,1,5,5,5,1,1,0,1,2,10,4,3,3,6,9,23
2016-07-12,2,1,0,3,2,8,4,1,0,0,2,11,0,0,3,12,5,32
2016-07-13,0,0,0,3,4,14,1,1,0,0,3,6,5,1,14,21,2,46
2016-07-14,0,1,5,3,2,5,2,3,0,0,2,4,3,2,19,15,1,39
2016-07-15,0,1,3,1,0,12,1,0,0,1,4,5,2,1,9,15,9,36
2016-07-16,0,0,0,2,2,7,1,0,0,0,1,3,4,1,12,9,30,32
2016-07-17,1,0,5,5,0,12,1,0,0,0,2,3,2,1,2,4,7,26
2016-07-18,1,1,1,1,3,4,3,2,0,0,0,10,4,2,4,4,5,31
2016-07-19,0,0,2,2,2,7,0,2,0,0,2,6,4,1,7,10,4,43
2016-07-20,1,0,3,3,0,2,1,1,0,0,2,8,0,2,17,16,5,47
2016-07-21,2,4,5,5,4,10,2,2,0,0,0,5,1,4,10,13,5,46
2016-07-22,0,0,2,5,0,5,1,3,0,0,0,5,2,1,3,0,6,16
2016-07-23,1,1,1,7,2,5,2,1,0,0,0,4,3,1,0,1,6,23
2016-07-24,0,0,1,0,4,10,1,0,0,0,0,2,3,2,8,3,11,17
2016-07-25,2,1,2,6,2,8,2,1,0,0,0,5,0,0,3,2,7,23
2016-07-26,1,1,2,2,1,0,2,0,0,0,3,11,1,2,5,0,4,35
2016-07-27,1,1,0,1,3,7,2,0,0,1,0,7,2,0,0,1,7,51
2016-07-28,0,2,0,0,3,8,2,0,0,0,1,5,1,3,4,3,3,29
2016-07-29,0,1,3,1,2,3,3,0,0,0,2,3,3,3,1,2,3,22
2016-07-30,2,0,0,1,5,10,0,1,1,0,3,0,1,4,4,1,9,19
2016-07-31,0,0,1,0,0,9,0,0,0,0,2,5,1,2,7,2,7,35
2016-08-01,0,0,0,5,2,3,6,0,0,0,4,6,5,0,3,13,5,27
2016-08-02,1,1,2,1,0,13,3,2,0,0,4,9,6,2,7,17,6,29
2016-08-03,1,0,1,1,2,14,0,1,0,0,0,7,2,1,9,12,11,38
2016-08-04,0,2,3,5,0,4,2,0,0,0,3,6,2,2,16,19,6,49
2016-08-05,0,0,2,2,0,8,2,0,0,0,0,6,3,2,15,14,7,42
2016-08-06,0,0,4,2,1,9,2,7,0,0,3,3,5,5,6,7,10,37
2016-08-07,0,0,0,1,1,7,3,1,0,0,0,3,2,3,7,2,10,33
2016-08-08,1,1,2,1,2,9,0,0,0,0,3,7,2,3,5,2,4,47
2016-08-09,1,1,0,5,8,11,3,2,0,0,4,6,5,2,11,9,9,56
