"date_value","ZCTA_GEOID","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2014-10-27,"19142",0,0,0,0,0,0,0,25,27,26
2014-10-27,"19143",0,0,0,0,0,0,0,0,31,0
2014-10-27,"19144",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19145",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19146",0,0,0,0,0,0,0,0,28,0
2014-10-27,"19147",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19148",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19149",0,0,0,0,0,0,0,1328,0,26
2014-10-27,"19150",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19151",0,0,0,0,0,0,0,0,31,0
2014-10-27,"19152",0,0,0,0,0,0,0,0,0,27
2014-10-27,"19153",0,0,0,0,0,0,0,0,0,0
2014-10-27,"19154",0,0,0,0,0,0,0,0,0,0
2014-10-27,"Unknown",0,0,110,0,0,0,124,105,107,108
2014-10-28,"19102",0,0,0,0,0,0,0,0,28,0
2014-10-28,"19103",0,0,0,0,0,0,0,0,0,28
2014-10-28,"19104",0,0,0,0,0,0,0,0,30,29
2014-10-28,"19106",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19107",108,0,0,0,0,0,0,29,0,31
2014-10-28,"19109",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19111",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19112",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19114",0,0,0,0,0,0,0,30,0,0
2014-10-28,"19115",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19116",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19118",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19119",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19120",0,0,0,0,0,0,0,0,30,59
2014-10-28,"19121",0,0,0,0,0,0,0,0,18,0
2014-10-28,"19122",0,0,0,0,0,0,0,29,27,0
2014-10-28,"19123",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19124",0,0,0,0,0,0,26,0,0,0
2014-10-28,"19125",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19126",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19127",0,0,0,0,0,38,0,0,0,0
2014-10-28,"19128",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19129",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19130",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19131",0,0,0,0,0,0,0,0,31,41
2014-10-28,"19132",107,0,0,0,0,0,0,0,0,0
2014-10-28,"19133",0,0,0,0,0,0,0,30,0,40
2014-10-28,"19134",0,0,0,0,0,0,0,0,0,114
2014-10-28,"19135",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19136",0,0,0,0,0,0,0,0,28,0
2014-10-28,"19137",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19138",0,0,0,0,0,0,0,0,0,156
2014-10-28,"19139",0,0,0,0,0,0,0,0,29,0
2014-10-28,"19140",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19141",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19142",0,0,0,0,0,0,0,0,29,0
2014-10-28,"19143",0,0,0,0,0,0,0,39,29,85
2014-10-28,"19144",0,0,0,0,0,0,0,0,62,25
2014-10-28,"19145",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19146",0,0,0,0,0,0,0,0,127,0
2014-10-28,"19147",0,0,0,0,0,0,0,0,0,21
2014-10-28,"19148",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19149",106,0,0,0,0,0,0,0,0,0
2014-10-28,"19150",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19151",0,0,0,0,0,0,0,0,44,40
2014-10-28,"19152",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19153",0,0,0,0,0,0,0,0,0,0
2014-10-28,"19154",193,0,0,0,0,0,0,0,0,0
2014-10-28,"Unknown",0,0,104,0,0,413,107,66,103,102
2014-10-29,"19102",0,0,0,0,0,0,0,28,0,0
2014-10-29,"19103",0,0,0,0,0,0,0,0,0,27
2014-10-29,"19104",0,0,0,0,0,0,0,35,34,0
2014-10-29,"19106",0,0,0,0,0,0,0,27,0,0
2014-10-29,"19107",74,0,0,0,0,0,0,39,38,0
2014-10-29,"19109",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19111",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19112",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19114",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19115",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19116",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19118",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19119",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19120",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19121",0,0,0,0,0,48,0,0,27,0
2014-10-29,"19122",15,0,0,0,0,0,0,0,0,35
2014-10-29,"19123",0,0,0,0,0,0,0,0,0,40
2014-10-29,"19124",0,0,0,0,0,0,0,0,76,0
2014-10-29,"19125",0,0,0,0,0,29,0,0,0,28
2014-10-29,"19126",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19127",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19128",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19129",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19130",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19131",0,0,0,0,0,0,0,15,28,28
2014-10-29,"19132",0,0,0,45,0,0,0,22,0,88
2014-10-29,"19133",0,0,0,0,0,0,41,0,28,28
2014-10-29,"19134",0,0,0,0,0,0,0,0,0,38
2014-10-29,"19135",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19136",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19137",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19138",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19139",0,0,0,0,0,0,0,0,27,76
2014-10-29,"19140",0,0,0,0,0,0,0,85,0,0
2014-10-29,"19141",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19142",0,0,0,0,0,0,0,0,27,27
2014-10-29,"19143",0,0,0,0,0,0,0,0,100,0
2014-10-29,"19144",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19145",0,0,0,0,0,0,0,41,39,44
2014-10-29,"19146",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19147",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19148",1566,0,0,0,0,0,0,22,30,0
2014-10-29,"19149",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19150",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19151",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19152",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19153",0,0,0,0,0,0,0,0,0,0
2014-10-29,"19154",0,0,0,0,0,0,0,0,0,0
2014-10-29,"Unknown",0,0,99,0,0,0,0,135,102,117
2014-10-30,"19102",0,0,0,0,0,0,0,0,21,0
2014-10-30,"19103",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19104",187,0,0,0,0,0,0,0,122,0
2014-10-30,"19106",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19107",0,0,0,0,88,0,0,0,88,27
2014-10-30,"19109",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19111",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19112",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19114",0,0,0,0,0,0,0,0,35,25
2014-10-30,"19115",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19116",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19118",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19119",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19120",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19121",0,0,0,0,26,0,0,0,0,58
2014-10-30,"19122",86,0,0,0,0,0,0,0,0,27
2014-10-30,"19123",0,0,0,0,0,0,0,0,0,88
2014-10-30,"19124",44,0,0,0,0,0,88,0,0,92
2014-10-30,"19125",87,0,26,0,0,0,23,0,26,0
2014-10-30,"19126",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19127",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19128",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19129",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19130",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19131",0,0,0,0,0,0,0,0,58,45
2014-10-30,"19132",0,0,0,0,0,0,0,88,0,0
2014-10-30,"19133",0,0,0,0,0,0,0,0,40,0
2014-10-30,"19134",0,0,0,0,0,0,26,0,68,21
2014-10-30,"19135",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19136",0,0,0,0,0,0,0,0,27,6
2014-10-30,"19137",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19138",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19139",0,0,0,0,0,0,0,0,28,27
2014-10-30,"19140",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19141",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19142",0,0,0,0,0,0,0,0,27,22
2014-10-30,"19143",0,0,0,0,0,0,0,23,27,21
2014-10-30,"19144",0,0,0,0,0,0,0,0,0,19
2014-10-30,"19145",1386,0,0,0,0,0,0,0,96,40
2014-10-30,"19146",0,0,0,0,0,0,0,0,27,0
2014-10-30,"19147",0,0,0,0,0,0,0,39,34,102
2014-10-30,"19148",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19149",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19150",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19151",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19152",0,0,0,0,0,0,0,0,16,20
2014-10-30,"19153",0,0,0,0,0,0,0,0,0,0
2014-10-30,"19154",0,0,0,0,27,0,0,0,13,0
2014-10-30,"Unknown",0,0,101,0,0,104,0,104,103,103
2014-10-31,"19102",0,0,0,0,0,0,0,29,0,81
2014-10-31,"19103",203,0,0,0,0,0,0,0,25,85
2014-10-31,"19104",1455,0,0,0,0,0,0,0,24,27
2014-10-31,"19106",0,0,0,0,0,0,0,26,0,0
2014-10-31,"19107",42,0,0,0,0,0,1277,23,53,28
2014-10-31,"19109",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19111",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19112",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19114",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19115",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19116",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19118",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19119",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19120",0,0,0,0,0,0,0,0,0,99
2014-10-31,"19121",0,0,0,0,0,0,0,0,0,51
2014-10-31,"19122",0,0,0,81,0,0,0,0,37,0
2014-10-31,"19123",0,0,0,0,0,0,0,0,27,0
2014-10-31,"19124",133,0,0,0,0,0,0,36,0,27
2014-10-31,"19125",0,0,0,0,0,0,0,0,38,25
2014-10-31,"19126",0,0,0,0,0,0,0,0,0,26
2014-10-31,"19127",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19128",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19129",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19130",0,0,0,0,0,0,0,0,0,41
2014-10-31,"19131",0,0,0,0,0,0,0,28,24,36
2014-10-31,"19132",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19133",0,0,0,0,0,0,218,0,17,50
2014-10-31,"19134",0,0,0,35,0,43,84,0,44,65
2014-10-31,"19135",83,0,0,0,0,0,0,0,0,0
2014-10-31,"19136",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19137",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19138",0,0,0,0,0,0,0,0,21,0
2014-10-31,"19139",0,0,0,0,0,0,0,0,25,9
2014-10-31,"19140",0,0,0,0,0,0,43,271,0,43
2014-10-31,"19141",0,0,0,0,0,0,0,0,0,27
2014-10-31,"19142",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19143",0,0,0,0,0,0,27,0,0,0
2014-10-31,"19144",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19145",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19146",0,0,0,0,0,0,0,0,27,0
2014-10-31,"19147",0,0,0,0,0,0,0,70,27,0
2014-10-31,"19148",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19149",1418,0,0,0,0,0,0,0,0,0
2014-10-31,"19150",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19151",0,0,0,0,0,0,0,0,14,26
2014-10-31,"19152",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19153",0,0,0,0,0,0,0,0,0,0
2014-10-31,"19154",34,0,0,0,0,0,0,0,0,0
2014-10-31,"Unknown",0,0,105,0,0,0,93,95,101,104
2014-11-03,"19102",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19103",16,0,0,0,0,0,0,26,26,26
2014-11-03,"19104",0,0,0,0,0,0,0,0,30,36
2014-11-03,"19106",0,0,0,0,0,0,0,34,0,0
2014-11-03,"19107",0,0,0,0,0,0,0,0,26,0
2014-11-03,"19109",0,0,0,0,0,0,0,0,25,0
2014-11-03,"19111",0,0,0,0,0,0,0,0,0,30
2014-11-03,"19112",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19114",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19115",126,0,0,0,0,0,0,0,0,0
2014-11-03,"19116",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19118",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19119",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19120",0,0,0,0,0,0,0,0,32,0
2014-11-03,"19121",0,0,0,0,0,0,0,0,0,23
2014-11-03,"19122",0,0,0,0,0,0,0,0,26,32
2014-11-03,"19123",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19124",0,0,0,0,0,0,0,0,30,46
2014-11-03,"19125",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19126",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19127",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19128",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19129",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19130",0,0,0,0,0,0,26,0,28,684
2014-11-03,"19131",0,0,0,0,0,0,0,23,26,38
2014-11-03,"19132",0,0,0,0,0,0,0,593,0,24
2014-11-03,"19133",0,0,0,0,0,0,0,0,34,30
2014-11-03,"19134",0,0,0,0,0,0,0,40,37,162
2014-11-03,"19135",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19136",0,0,0,0,0,0,0,0,33,32
2014-11-03,"19137",0,0,0,0,38,0,0,0,0,0
2014-11-03,"19138",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19139",0,0,0,0,0,0,0,0,27,26
2014-11-03,"19140",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19141",0,0,0,0,0,0,0,0,36,38
2014-11-03,"19142",0,0,0,0,0,0,0,0,26,88
2014-11-03,"19143",0,0,0,0,0,0,0,0,0,38
2014-11-03,"19144",0,0,0,0,0,0,0,40,0,32
2014-11-03,"19145",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19146",0,0,0,0,0,0,0,0,26,0
2014-11-03,"19147",46,0,0,0,0,0,0,34,0,34
2014-11-03,"19148",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19149",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19150",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19151",0,0,0,0,0,0,0,56,26,27
2014-11-03,"19152",0,0,0,0,0,0,0,0,80,0
2014-11-03,"19153",0,0,0,0,0,0,0,0,0,0
2014-11-03,"19154",0,0,0,0,75,0,0,0,0,0
2014-11-03,"Unknown",0,0,0,0,0,0,0,0,102,96
2014-11-04,"19102",0,0,0,0,0,0,0,0,116,32
2014-11-04,"19103",0,0,0,0,0,0,0,25,0,0
2014-11-04,"19104",154,0,0,0,0,0,0,0,24,0
2014-11-04,"19106",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19107",46,0,0,0,0,0,0,0,26,25
2014-11-04,"19109",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19111",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19112",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19114",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19115",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19116",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19118",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19119",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19120",44,0,0,0,0,0,0,0,36,0
2014-11-04,"19121",45,0,0,0,0,0,0,0,21,0
2014-11-04,"19122",0,0,0,0,0,0,0,24,0,0
2014-11-04,"19123",0,0,0,0,0,0,25,650,70,0
2014-11-04,"19124",45,0,0,0,0,0,27,0,26,28
2014-11-04,"19125",0,0,0,0,0,0,31,0,0,28
2014-11-04,"19126",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19127",0,0,0,0,0,38,0,0,0,0
2014-11-04,"19128",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19129",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19130",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19131",0,0,0,0,0,0,0,25,29,25
2014-11-04,"19132",0,0,0,0,0,0,0,0,0,34
2014-11-04,"19133",0,0,0,0,0,0,0,0,25,0
2014-11-04,"19134",0,0,0,0,0,0,0,0,0,25
2014-11-04,"19135",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19136",46,0,0,0,0,0,0,0,0,0
2014-11-04,"19137",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19138",0,0,0,0,0,0,0,0,0,19
2014-11-04,"19139",0,0,0,0,0,0,0,0,25,26
2014-11-04,"19140",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19141",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19142",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19143",0,0,0,0,0,0,0,0,0,22
2014-11-04,"19144",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19145",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19146",0,0,0,0,0,0,0,0,26,24
2014-11-04,"19147",42,0,0,0,0,0,0,27,27,27
2014-11-04,"19148",866,0,0,0,0,0,0,0,0,0
2014-11-04,"19149",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19150",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19151",0,0,0,0,0,0,0,0,27,0
2014-11-04,"19152",0,0,0,0,0,0,0,0,0,0
2014-11-04,"19153",0,0,0,0,0,0,0,0,0,25
2014-11-04,"19154",0,0,0,0,0,0,0,0,0,0
2014-11-04,"Unknown",0,0,103,0,0,0,0,102,96,98
2014-11-05,"19102",0,0,0,0,0,0,0,0,0,28
2014-11-05,"19103",43,0,0,0,0,0,0,0,0,0
2014-11-05,"19104",0,0,0,0,0,0,0,0,25,0
2014-11-05,"19106",0,0,0,0,0,0,0,21,0,0
2014-11-05,"19107",0,0,0,0,0,0,0,0,0,94
2014-11-05,"19109",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19111",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19112",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19114",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19115",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19116",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19118",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19119",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19120",103,0,0,0,0,0,0,0,0,24
2014-11-05,"19121",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19122",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19123",0,0,0,0,0,0,0,0,25,0
2014-11-05,"19124",65,0,0,0,0,0,0,28,25,0
2014-11-05,"19125",0,0,0,0,0,0,0,0,25,0
2014-11-05,"19126",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19127",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19128",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19129",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19130",44,0,0,0,0,0,0,0,0,0
2014-11-05,"19131",0,0,0,0,0,0,0,0,25,25
2014-11-05,"19132",43,0,0,0,0,0,0,0,0,0
2014-11-05,"19133",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19134",0,0,0,0,0,24,20,0,0,19
2014-11-05,"19135",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19136",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19137",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19138",0,0,0,0,0,0,0,0,0,26
2014-11-05,"19139",123,0,0,0,0,0,0,0,37,0
2014-11-05,"19140",0,0,0,0,0,0,0,37,0,0
2014-11-05,"19141",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19142",0,0,0,0,0,0,0,0,34,0
2014-11-05,"19143",0,0,0,0,0,0,0,0,30,34
2014-11-05,"19144",43,0,0,0,0,0,0,0,0,0
2014-11-05,"19145",0,0,0,0,0,0,25,0,39,0
2014-11-05,"19146",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19147",0,0,0,0,0,0,0,27,0,0
2014-11-05,"19148",0,0,0,0,0,0,24,0,0,40
2014-11-05,"19149",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19150",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19151",0,0,0,0,0,0,0,0,18,0
2014-11-05,"19152",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19153",0,0,0,0,0,0,0,0,0,0
2014-11-05,"19154",0,0,0,0,0,0,0,0,0,0
2014-11-05,"Unknown",0,0,105,124,0,0,0,104,106,104
2014-11-06,"19102",0,0,0,0,0,0,0,721,0,0
2014-11-06,"19103",0,0,0,0,0,0,0,0,0,37
2014-11-06,"19104",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19106",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19107",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19109",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19111",220,0,0,0,0,0,0,0,0,0
2014-11-06,"19112",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19114",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19115",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19116",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19118",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19119",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19120",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19121",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19122",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19123",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19124",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19125",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19126",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19127",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19128",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19129",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19130",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19131",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19132",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19133",0,0,0,0,0,0,0,0,0,440
2014-11-06,"19134",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19135",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19136",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19137",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19138",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19139",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19140",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19141",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19142",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19143",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19144",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19145",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19146",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19147",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19148",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19149",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19150",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19151",0,0,0,0,0,0,0,0,15,0
2014-11-06,"19152",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19153",0,0,0,0,0,0,0,0,0,0
2014-11-06,"19154",0,0,0,0,0,0,0,0,0,0
2014-11-06,"Unknown",0,0,145,0,0,0,0,0,0,92
2014-11-07,"19102",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19103",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19104",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19106",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19107",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19109",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19111",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19112",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19114",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19115",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19116",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19118",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19119",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19120",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19121",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19122",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19123",0,0,0,0,0,0,0,640,0,0
2014-11-07,"19124",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19125",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19126",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19127",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19128",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19129",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19130",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19131",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19132",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19133",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19134",0,0,0,0,0,0,212,0,0,0
2014-11-07,"19135",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19136",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19137",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19138",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19139",0,0,0,0,0,0,0,0,1,0
2014-11-07,"19140",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19141",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19142",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19143",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19144",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19145",0,0,0,0,0,0,0,0,0,0
2014-11-07,"19146",0,0,0,0,0,0,0,0,0,0
