"date_value","bail_category","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2017-05-10,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6
2017-05-11,"Total",0,1,6,2,5,15,3,3,0,0,1,4,2,8,16,20,11,44
2017-05-11,"No bail",0,0,0,0,0,2,1,1,0,0,1,2,2,3,14,7,5,16
2017-05-11,"$1-$10k",0,0,0,0,1,9,2,2,0,0,0,2,0,3,1,8,3,11
2017-05-11,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4
2017-05-11,"$25k+",0,0,6,1,2,0,0,0,0,0,0,0,0,2,0,2,1,6
2017-05-11,"Unknown bail",0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,7
2017-05-12,"Total",0,0,3,4,5,3,6,0,0,0,2,10,3,1,16,22,4,34
2017-05-12,"No bail",0,0,1,0,0,0,1,0,0,0,0,9,1,1,12,4,3,24
2017-05-12,"$1-$10k",0,0,0,1,0,2,5,0,0,0,2,1,2,0,1,8,0,5
2017-05-12,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1
2017-05-12,"$25k+",0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,3,0,2
2017-05-12,"Unknown bail",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2
2017-05-13,"Total",0,0,0,3,1,7,3,0,0,0,2,6,2,4,14,24,9,24
2017-05-13,"No bail",0,0,0,1,0,0,0,0,0,0,2,4,0,4,10,1,9,4
2017-05-13,"$1-$10k",0,0,0,1,0,5,3,0,0,0,0,2,2,0,3,14,0,8
2017-05-13,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
2017-05-13,"$25k+",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,5
2017-05-13,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2017-05-14,"Total",0,2,1,3,3,4,3,1,0,1,1,6,1,0,7,14,11,16
2017-05-14,"No bail",0,0,0,0,0,0,2,0,0,0,1,4,0,0,6,3,7,7
2017-05-14,"$1-$10k",0,0,0,2,1,3,0,1,0,1,0,2,1,0,1,8,4,7
2017-05-14,"$10k-$25k",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-05-14,"$25k+",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,"Unknown bail",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1
2017-05-15,"Total",0,2,1,1,4,5,0,1,0,0,4,3,0,1,3,2,7,15
2017-05-15,"No bail",0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,5,2
2017-05-15,"$1-$10k",0,0,0,0,0,4,0,1,0,0,1,2,0,1,2,2,0,6
2017-05-15,"$10k-$25k",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017-05-15,"$25k+",0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-05-15,"Unknown bail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2017-05-16,"Total",0,2,0,5,0,13,0,0,0,0,0,6,6,0,13,16,9,36
2017-05-16,"No bail",0,0,0,3,0,0,0,0,0,0,0,6,3,0,12,8,3,6
2017-05-16,"$1-$10k",0,0,0,0,0,9,0,0,0,0,0,0,3,0,1,7,5,8
2017-05-16,"$10k-$25k",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2
2017-05-16,"$25k+",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18
2017-05-16,"Unknown bail",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-05-17,"Total",2,2,6,7,2,4,2,0,0,0,7,8,1,3,10,9,4,34
2017-05-17,"No bail",1,0,0,1,0,0,0,0,0,0,4,5,1,2,9,1,4,11
2017-05-17,"$1-$10k",0,0,0,2,1,2,2,0,0,0,3,3,0,1,0,5,0,15
2017-05-17,"$10k-$25k",0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2017-05-17,"$25k+",1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,3,0,5
2017-05-17,"Unknown bail",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2017-05-18,"Total",10,0,3,2,3,12,1,0,0,2,0,5,0,3,13,12,9,37
2017-05-18,"No bail",1,0,0,1,0,0,0,0,0,0,0,4,0,0,11,2,6,9
2017-05-18,"$1-$10k",9,0,0,0,0,4,1,0,0,1,0,1,0,3,1,6,2,13
2017-05-18,"$10k-$25k",0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,3,0,0
2017-05-18,"$25k+",0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4
2017-05-18,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,11
2017-05-19,"Total",2,0,0,6,1,3,4,4,0,0,4,12,1,2,21,46,7,34
2017-05-19,"No bail",0,0,0,0,0,1,1,0,0,0,2,9,1,2,20,11,7,10
2017-05-19,"$1-$10k",0,0,0,0,0,1,3,4,0,0,2,3,0,0,0,24,0,12
2017-05-19,"$10k-$25k",0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,2,0,1
2017-05-19,"$25k+",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,9
2017-05-19,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
2017-05-20,"Total",0,0,0,1,1,8,2,1,1,0,5,8,3,3,18,21,13,30
2017-05-20,"No bail",0,0,0,0,0,0,0,0,1,0,5,7,0,2,14,9,6,14
2017-05-20,"$1-$10k",0,0,0,0,0,2,2,1,0,0,0,1,3,1,2,11,4,4
2017-05-20,"$10k-$25k",0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1
2017-05-20,"$25k+",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3
2017-05-20,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,8
2017-05-21,"Total",0,3,4,6,1,12,2,1,0,0,5,7,1,0,5,15,16,23
2017-05-21,"No bail",0,0,0,0,0,0,1,0,0,0,1,6,0,0,3,1,12,4
2017-05-21,"$1-$10k",0,0,0,3,0,8,1,1,0,0,4,1,1,0,1,9,2,9
2017-05-21,"$10k-$25k",0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0
2017-05-21,"$25k+",0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6
2017-05-21,"Unknown bail",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,0,4
2017-05-22,"Total",1,2,3,2,2,11,3,1,0,0,0,6,3,2,2,5,6,26
2017-05-22,"No bail",1,0,0,1,0,0,1,0,0,0,0,6,2,2,2,2,5,7
2017-05-22,"$1-$10k",0,0,0,1,1,8,2,1,0,0,0,0,1,0,0,1,1,13
2017-05-22,"$10k-$25k",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-05-22,"$25k+",0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2017-05-22,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
2017-05-23,"Total",0,5,0,5,5,14,4,0,0,0,1,9,9,4,12,18,7,37
2017-05-23,"No bail",0,0,0,1,0,0,0,0,0,0,0,5,2,0,4,2,2,8
2017-05-23,"$1-$10k",0,0,0,3,3,12,1,0,0,0,1,2,5,3,7,9,5,16
2017-05-23,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1
2017-05-23,"$25k+",0,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,5
2017-05-23,"Unknown bail",0,3,0,0,0,2,0,0,0,0,0,2,0,1,1,2,0,7
2017-05-24,"Total",1,2,2,5,6,18,0,0,0,0,4,11,4,1,13,39,6,34
2017-05-24,"No bail",0,0,0,1,0,1,0,0,0,0,2,5,3,1,6,7,3,7
2017-05-24,"$1-$10k",0,0,0,1,0,13,0,0,0,0,2,4,1,0,5,22,3,18
2017-05-24,"$10k-$25k",0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,5,0,0
2017-05-24,"$25k+",1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,4,0,3
2017-05-24,"Unknown bail",0,2,0,0,1,2,0,0,0,0,0,2,0,0,2,1,0,6
2017-05-25,"Total",1,1,8,11,5,8,4,2,0,0,0,6,0,0,19,39,7,35
2017-05-25,"No bail",0,0,0,0,0,1,0,1,0,0,0,2,0,0,7,4,6,5
2017-05-25,"$1-$10k",0,0,0,0,1,4,4,0,0,0,0,4,0,0,8,16,1,20
2017-05-25,"$10k-$25k",0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,2
2017-05-25,"$25k+",1,0,7,6,2,0,0,0,0,0,0,0,0,0,1,14,0,6
2017-05-25,"Unknown bail",0,1,1,2,2,1,0,1,0,0,0,0,0,0,3,1,0,2
2017-05-26,"Total",0,2,13,1,2,9,1,3,0,0,0,8,3,1,11,14,10,24
2017-05-26,"No bail",0,0,0,0,0,0,1,0,0,0,0,5,2,0,4,0,7,4
2017-05-26,"$1-$10k",0,0,0,0,1,4,0,3,0,0,0,2,1,1,5,10,2,7
2017-05-26,"$10k-$25k",0,0,9,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1
2017-05-26,"$25k+",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
2017-05-26,"Unknown bail",0,2,3,0,0,2,0,0,0,0,0,0,0,0,2,1,0,9
2017-05-27,"Total",1,0,1,4,2,5,3,1,0,0,1,9,3,3,22,16,15,35
2017-05-27,"No bail",0,0,0,2,0,1,2,0,0,0,0,5,1,3,16,6,10,12
2017-05-27,"$1-$10k",0,0,1,0,0,2,1,1,0,0,1,4,1,0,6,7,5,9
2017-05-27,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2
2017-05-27,"$25k+",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,10
2017-05-27,"Unknown bail",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2017-05-28,"Total",0,1,0,2,2,2,2,1,0,0,2,10,1,5,5,9,6,22
2017-05-28,"No bail",0,0,0,1,0,0,0,1,0,0,1,9,0,4,4,7,4,9
2017-05-28,"$1-$10k",0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,2,2,6
2017-05-28,"$10k-$25k",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-05-28,"$25k+",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2017-05-28,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2017-05-29,"Total",0,0,1,5,0,8,5,0,0,0,5,5,2,1,6,4,12,19
2017-05-29,"No bail",0,0,0,0,0,1,0,0,0,0,0,3,0,1,6,1,8,3
2017-05-29,"$1-$10k",0,0,0,1,0,6,3,0,0,0,5,2,0,0,0,3,4,12
2017-05-29,"$10k-$25k",0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1
2017-05-29,"$25k+",0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2017-05-29,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-05-30,"Total",0,0,0,2,2,9,3,3,0,0,7,8,1,0,6,9,6,21
2017-05-30,"No bail",0,0,0,0,0,1,2,0,0,0,4,7,1,0,6,5,3,7
2017-05-30,"$1-$10k",0,0,0,0,1,7,1,3,0,0,3,1,0,0,0,4,3,11
2017-05-30,"$10k-$25k",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-05-30,"$25k+",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2017-05-31,"Total",0,0,7,5,2,3,2,0,0,1,4,9,4,4,14,22,7,33
2017-05-31,"No bail",0,0,0,1,0,0,1,0,0,1,4,7,2,2,10,5,4,9
2017-05-31,"$1-$10k",0,0,0,3,1,2,1,0,0,0,0,2,1,2,1,11,3,8
2017-05-31,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,6
2017-05-31,"$25k+",0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2
2017-05-31,"Unknown bail",0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,8
2017-06-01,"Total",2,0,0,4,4,10,2,0,0,0,3,11,4,3,29,29,9,29
2017-06-01,"No bail",1,0,0,0,1,2,1,0,0,0,2,8,2,2,25,4,6,11
2017-06-01,"$1-$10k",0,0,0,3,0,6,1,0,0,0,1,2,1,1,1,22,3,11
2017-06-01,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,2
2017-06-01,"$25k+",1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,2
2017-06-01,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2017-06-02,"Total",1,0,0,5,4,10,0,2,0,0,1,4,3,1,26,28,11,36
2017-06-02,"No bail",1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,3,8,17
2017-06-02,"$1-$10k",0,0,0,5,2,9,0,1,0,0,1,3,2,1,8,22,3,12
2017-06-02,"$10k-$25k",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
2017-06-02,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2
2017-06-02,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2017-06-03,"Total",0,1,0,4,17,5,3,2,0,0,5,5,0,1,21,18,17,37
2017-06-03,"No bail",0,0,0,0,0,0,0,1,0,0,2,3,0,1,19,7,12,11
2017-06-03,"$1-$10k",0,0,0,1,0,3,2,1,0,0,3,2,0,0,2,8,4,15
2017-06-03,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
2017-06-03,"$25k+",0,0,0,3,17,1,0,0,0,0,0,0,0,0,0,2,0,2
2017-06-03,"Unknown bail",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
2017-06-04,"Total",0,0,0,6,1,5,2,0,0,0,3,8,1,4,13,17,19,29
2017-06-04,"No bail",0,0,0,1,0,1,2,0,0,0,3,6,1,2,11,8,12,10
2017-06-04,"$1-$10k",0,0,0,4,0,4,0,0,0,0,0,1,0,2,2,9,7,14
2017-06-04,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017-06-04,"$25k+",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-06-04,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-06-05,"Total",0,0,1,4,15,9,1,1,0,0,1,4,1,4,7,5,13,22
2017-06-05,"No bail",0,0,0,0,0,1,0,0,0,0,1,3,1,3,5,0,7,3
2017-06-05,"$1-$10k",0,0,0,2,0,5,1,1,0,0,0,1,0,1,2,1,5,9
2017-06-05,"$10k-$25k",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
2017-06-05,"$25k+",0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,3,0,4
2017-06-05,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2017-06-06,"Total",3,3,8,10,1,8,5,0,0,0,3,9,8,1,19,11,4,37
2017-06-06,"No bail",3,0,0,0,0,1,0,0,0,0,3,6,0,0,13,0,4,5
2017-06-06,"$1-$10k",0,0,2,2,0,4,1,0,0,0,0,3,7,1,6,8,0,18
2017-06-06,"$10k-$25k",0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,1
2017-06-06,"$25k+",0,1,6,7,1,1,2,0,0,0,0,0,0,0,0,0,0,5
2017-06-06,"Unknown bail",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
2017-06-07,"Total",0,2,4,5,1,13,6,2,0,0,0,9,1,1,12,30,4,40
2017-06-07,"No bail",0,0,0,0,0,0,3,0,0,0,0,8,0,1,11,13,3,15
2017-06-07,"$1-$10k",0,0,0,1,1,5,3,1,0,0,0,0,1,0,0,12,1,13
2017-06-07,"$10k-$25k",0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,4,0,3
2017-06-07,"$25k+",0,1,4,3,0,2,0,0,0,0,0,0,0,0,0,1,0,5
2017-06-07,"Unknown bail",0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,4
2017-06-08,"Total",0,0,5,6,7,16,2,1,0,2,4,4,9,1,20,21,5,61
2017-06-08,"No bail",0,0,0,1,0,0,0,0,0,0,2,3,5,1,17,3,2,15
2017-06-08,"$1-$10k",0,0,0,2,0,8,2,1,0,1,2,1,3,0,3,11,2,22
2017-06-08,"$10k-$25k",0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,6
2017-06-08,"$25k+",0,0,5,1,5,0,0,0,0,1,0,0,0,0,0,4,0,7
2017-06-08,"Unknown bail",0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,1,1,11
2017-06-09,"Total",1,2,4,2,6,9,5,4,0,0,8,8,7,6,20,24,6,39
2017-06-09,"No bail",0,0,0,0,0,0,0,0,0,0,8,6,6,4,14,3,5,11
2017-06-09,"$1-$10k",0,0,0,0,3,7,4,3,0,0,0,2,1,2,1,11,1,16
2017-06-09,"$10k-$25k",0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,10,0,5
2017-06-09,"$25k+",0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-06-09,"Unknown bail",1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
2017-06-10,"Total",1,1,2,0,10,4,4,0,0,0,7,3,1,1,20,24,21,30
2017-06-10,"No bail",1,0,0,0,0,1,0,0,0,0,4,3,0,1,18,7,13,9
2017-06-10,"$1-$10k",0,0,0,0,1,3,4,0,0,0,3,0,1,0,1,11,6,13
2017-06-10,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
2017-06-10,"$25k+",0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
2017-06-10,"Unknown bail",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7
2017-06-11,"Total",2,1,27,0,1,5,3,0,0,0,0,4,1,0,9,10,11,20
2017-06-11,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,8,6
2017-06-11,"$1-$10k",0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,2,9
2017-06-11,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,0
2017-06-11,"$25k+",2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2017-06-11,"Unknown bail",0,0,26,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
2017-06-12,"Total",0,2,1,3,3,8,2,1,0,0,2,10,1,4,2,9,5,20
2017-06-12,"No bail",0,0,0,0,0,1,0,0,0,0,1,3,1,3,1,4,5,5
2017-06-12,"$1-$10k",0,0,0,0,1,5,1,1,0,0,1,7,0,1,1,5,0,7
2017-06-12,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2017-06-12,"$25k+",0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-06-12,"Unknown bail",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2017-06-13,"Total",0,1,2,0,3,16,3,0,0,0,1,3,1,3,7,27,6,38
2017-06-13,"No bail",0,0,1,0,0,0,1,0,0,0,1,2,0,2,3,11,3,11
2017-06-13,"$1-$10k",0,0,0,0,0,11,0,0,0,0,0,1,0,1,4,7,2,16
2017-06-13,"$10k-$25k",0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,7,0,1
2017-06-13,"$25k+",0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,2,1,7
2017-06-13,"Unknown bail",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2017-06-14,"Total",0,3,10,7,1,8,6,2,0,0,1,5,3,3,18,30,12,49
2017-06-14,"No bail",0,0,0,0,0,1,0,0,0,0,0,5,1,2,13,7,11,27
2017-06-14,"$1-$10k",0,0,0,1,0,7,2,0,0,0,1,0,1,1,5,14,0,15
2017-06-14,"$10k-$25k",0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,1,1,1
2017-06-14,"$25k+",0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,8,0,3
2017-06-14,"Unknown bail",0,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2017-06-15,"Total",0,0,1,2,3,8,2,2,0,0,3,7,1,3,18,22,9,55
2017-06-15,"No bail",0,0,0,0,0,0,0,0,0,0,3,4,1,1,17,6,4,13
2017-06-15,"$1-$10k",0,0,0,1,2,6,2,1,0,0,0,3,0,2,1,11,5,21
2017-06-15,"$10k-$25k",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,6
2017-06-15,"$25k+",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,8
2017-06-15,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2017-06-16,"Total",0,0,6,6,5,12,1,0,0,0,2,4,1,4,15,28,9,40
2017-06-16,"No bail",0,0,0,0,0,1,0,0,0,0,1,3,1,3,15,8,5,14
2017-06-16,"$1-$10k",0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,15,3,16
2017-06-16,"$10k-$25k",0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,2,1,2
2017-06-16,"$25k+",0,0,6,3,5,4,0,0,0,0,0,0,0,0,0,2,0,3
2017-06-16,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
2017-06-17,"Total",0,0,4,4,0,13,0,0,0,0,0,4,3,0,16,25,22,47
2017-06-17,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,2,0,15,4,19,15
2017-06-17,"$1-$10k",0,0,0,1,0,9,0,0,0,0,0,2,1,0,0,15,3,15
2017-06-17,"$10k-$25k",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0
2017-06-17,"$25k+",0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,3,0,7
2017-06-17,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
2017-06-18,"Total",0,1,0,3,3,5,1,0,0,0,0,3,1,1,14,14,13,33
2017-06-18,"No bail",0,0,0,0,0,0,1,0,0,0,0,1,1,1,12,2,9,8
2017-06-18,"$1-$10k",0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,10,3,17
2017-06-18,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2
2017-06-18,"$25k+",0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4
2017-06-18,"Unknown bail",0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2
2017-06-19,"Total",0,0,2,1,5,8,4,1,0,0,1,4,4,3,2,3,7,35
2017-06-19,"No bail",0,0,0,0,0,0,2,0,0,0,1,2,2,1,1,0,5,13
2017-06-19,"$1-$10k",0,0,0,0,2,5,1,1,0,0,0,2,1,2,1,3,2,11
2017-06-19,"$10k-$25k",0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,5
2017-06-19,"$25k+",0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1
2017-06-19,"Unknown bail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017-06-20,"Total",0,2,0,0,0,5,2,0,0,0,1,4,3,1,7,10,5,31
2017-06-20,"No bail",0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,5,3,14
2017-06-20,"$1-$10k",0,0,0,0,0,5,1,0,0,0,0,2,1,0,0,3,1,10
2017-06-20,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2017-06-20,"$25k+",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2017-06-20,"Unknown bail",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-06-21,"Total",0,0,4,6,4,5,5,0,0,0,0,9,1,0,16,17,11,39
2017-06-21,"No bail",0,0,0,1,0,0,0,0,0,0,0,7,0,0,12,1,6,14
2017-06-21,"$1-$10k",0,0,0,0,0,0,5,0,0,0,0,2,1,0,2,10,5,12
2017-06-21,"$10k-$25k",0,0,1,4,0,5,0,0,0,0,0,0,0,0,1,2,0,3
2017-06-21,"$25k+",0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,0,2
2017-06-21,"Unknown bail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
2017-06-22,"Total",0,0,2,7,6,7,3,0,0,0,2,4,0,1,24,24,5,26
2017-06-22,"No bail",0,0,0,0,0,1,1,0,0,0,1,3,0,1,17,9,4,10
2017-06-22,"$1-$10k",0,0,0,5,1,3,2,0,0,0,1,1,0,0,6,10,0,12
2017-06-22,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,1
2017-06-22,"$25k+",0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2
2017-06-22,"Unknown bail",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1
2017-06-23,"Total",0,0,4,2,6,10,4,0,0,0,1,8,2,0,19,30,9,45
2017-06-23,"No bail",0,0,0,1,2,0,0,0,0,0,0,2,1,0,13,2,3,15
2017-06-23,"$1-$10k",0,0,1,1,2,9,4,0,0,0,1,6,0,0,6,22,1,17
2017-06-23,"$10k-$25k",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2017-06-23,"$25k+",0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,6
2017-06-23,"Unknown bail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7
2017-06-24,"Total",0,0,0,4,4,8,5,2,0,0,1,8,5,1,18,18,20,44
2017-06-24,"No bail",0,0,0,0,0,1,0,0,0,0,1,3,1,0,5,2,14,12
2017-06-24,"$1-$10k",0,0,0,3,2,5,2,1,0,0,0,5,1,1,12,14,6,16
2017-06-24,"$10k-$25k",0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
2017-06-24,"$25k+",0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,6
2017-06-24,"Unknown bail",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,10
2017-06-25,"Total",0,0,3,5,0,8,3,0,0,0,0,5,3,0,11,6,13,24
2017-06-25,"No bail",0,0,0,1,0,0,0,0,0,0,0,4,0,0,6,0,8,9
2017-06-25,"$1-$10k",0,0,0,1,0,5,3,0,0,0,0,1,3,0,4,6,5,7
2017-06-25,"$10k-$25k",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-25,"$25k+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017-06-25,"Unknown bail",0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2
2017-06-26,"Total",0,2,2,4,0,8,0,0,0,0,3,5,1,0,2,5,4,28
